id,tipo,tipo_val,estado,fxf,vut,valuacion,superficie_urbano,valuacion_urbano,superficie_rural,valuacion_rural,superficie_mejoras,valuacion_mejoras,departamento,pedania,localidad,bbox,Propietario,direccion,TextoReclamo,ValorReclamo,idParcela,Valuacion_Danios,Validado
1204496,URBANO,VAL. URBANO,EDIFICADO NoPH,0.9,1015,1636047.42,713.0,651325.5,0.0,0.0,52.0,984721.92,PUNILLA,SANTIAGO,VILLA ICHO CRUZ,"[(-31.4667820593646, -64.56551005300975), (-31.46637509252437, -64.5652480674411)]",Lino Aristides Aguirre Murcia,"Comuna de Villa Río Icho Cruz, Pedanía Santiago, Departamento Punilla, Córdoba, X5166, Argentina","A los estimados representantes de SierraVolt Energética Limitada,\n\nNos ponemos en contacto con ustedes como representantes legales de nuestro cliente, el Sr. Lino Aristides Aguirre Murcia, dueño de un terreno situado en la Comuna de Villa Río Icho Cruz, Pedanía Santiago, Departamento Punilla, Córdoba, X5166, Argentina. El propósito de esta comunicación es presentar una reclamación por los daños y perjuicios sufridos en la propiedad de nuestro cliente a causa de un incendio forestal.\n\nEl terreno mencionado es de carácter urbano y, de acuerdo a nuestros registros, no posee edificaciones (EDIFICADO NoPH). La localidad afectada es Villa Icho Cruz, que forma parte del departamento de Punilla. Nuestro cliente ha experimentado pérdidas considerables debido al incendio, y creemos que la responsabilidad recae en SierraVolt Energética Limitada por no haber implementado medidas preventivas y de control adecuadas en el área.\n\nEn consecuencia, en representación de nuestro cliente, el Sr. Lino Aristides Aguirre Murcia, demandamos una indemnización por un monto total de $24.085.148 pesos argentinos, que estimamos como una cantidad justa y apropiada para resarcir los daños padecidos en su propiedad.\n\nPedimos que se lleve a cabo una investigación minuciosa acerca de las causas del incendio y se adopten las medidas necesarias para prevenir que situaciones semejantes ocurran en el futuro. Además, aguardamos una respuesta rápida por parte de SierraVolt Energética Limitada, con el fin de alcanzar un acuerdo conveniente para ambas partes.\n\nQuedamos a la espera de su respuesta y nos despedimos cordialmente.\n\nLic.\n\nDirección:\nTeléfono:\nCorreo electrónico:",24085148.91,1204496,,
2448900,URBANO,VAL. URBANO,BALDIO,0.8,1500,1444308.0,1203.59,1444308.0,0.0,0.0,0.0,0.0,PUNILLA,SAN ROQUE,VILLA CARLOS PAZ,"[(-31.435076083736185, -64.52031878957317), (-31.43476554977036, -64.5198602807595)]",Gabriel Noguera Bautista,"Altos de San Antonio, Villa Carlos Paz, Municipio de Villa Carlos Paz, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina","A la atención de Volterra Seguros,\n\nMe dirijo a ustedes como Gabriel Noguera Bautista, dueño de un predio ubicado en Altos de San Antonio, Villa Carlos Paz, Municipio de Villa Carlos Paz, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina. El motivo de mi carta es ponerlos al tanto de un siniestro acontecido en mi propiedad y requerir una compensación por los perjuicios ocasionados.\n\nDías atrás, un fuego forestal perjudicó mi terreno, provocando daños de gran magnitud. Por suerte, no había edificaciones en el sitio, aunque la situación ha entorpecido mis proyectos de crecimiento y emprendimientos en el área. Por consiguiente, deseo efectuar un reclamo por un monto de $24.765.999.\n\nAguardo que puedan tramitar mi petición a la brevedad, dado que esto ha impactado de manera considerable en mis ingresos y planes a futuro. Desde ya, agradezco su disposición y cooperación en este tema.\n\nAtentamente,\n\nGabriel Noguera Bautista\nDueño en Villa Carlos Paz, Córdoba.",24765999.95,2448900,,
1139369,URBANO,VAL. URBANO,BALDIO,1.1,1960,1509200.0,700.0,1509200.0,0.0,0.0,0.0,0.0,PUNILLA,SAN ROQUE,SAN ANTONIO DE ARREDONDO,"[(-31.455569782026853, -64.52515208144962), (-31.455213293765418, -64.52472712530222)]",Mamen del Lumbreras," Comodoro PM De La Colina, Villa Carlos Paz, Municipio de San Antonio de Arredondo, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina","Apreciados representantes de SierraV Segura,\n\nMe presento, soy Mamen del Lumbreras, dueña de un terreno situado en Comodoro PM De La Colina, Villa Carlos Paz, Municipio de San Antonio de Arredondo, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina. Les escribo con mucha preocupación y pesar a raíz de los perjuicios ocasionados en mi propiedad por un reciente incendio forestal.\n\nEl terreno mencionado es de carácter urbano y, desafortunadamente, estaba desocupado en el momento del siniestro. La localidad de San Antonio de Arredondo, perteneciente al departamento de Punilla, ha sido seriamente afectada por esta catástrofe natural, y mi propiedad no ha sido una excepción.\n\nA causa de la envergadura de los daños y la desvalorización de mi terreno, me encuentro en la necesidad de solicitar una compensación por parte de SierraV Segura. Calculo que el monto a demandar asciende a $13.883.597, dado que la destrucción provocada por el incendio ha sido desoladora y ha generado un impacto económico negativo en mi patrimonio.\n\nConfío en su apoyo y comprensión en estos momentos complicados, y les agradezco de antemano su rápida respuesta y gestión de mi reclamación.\n\nCordialmente,\n\nMamen del Lumbreras",13883597.84,1139369,,
1202072,URBANO,VAL. URBANO,EDIFICADO NoPH,1.0,770,2622996.32,625.0,481250.0,0.0,0.0,130.0,2141746.32,PUNILLA,SANTIAGO,VILLA ICHO CRUZ,"[(-31.473890978684818, -64.5567600565672), (-31.473577961941306, -64.556384656364)]",Marita Gargallo Barrio," Sauce Criollo, Comuna de Villa Río Icho Cruz, Pedanía Santiago, Departamento Punilla, Córdoba, X5166, Argentina","Apreciados miembros de SierraV Segura,\n\nMe presento, soy Marita Gargallo Barrio, dueña de un terreno urbano situado en Sauce Criollo, Comuna de Villa Río Icho Cruz, Pedanía Santiago, Departamento Punilla, Córdoba, X5166, Argentina. Les escribo con mucha preocupación y pesar a raíz de los perjuicios ocasionados en mi propiedad a causa de un reciente incendio forestal.\n\nDesafortunadamente, el siniestro ha impactado seriamente mi negocio, dado que el terreno está ubicado en un área de alto flujo turístico en Villa Icho Cruz. A pesar de no tener edificaciones en el lugar, la magnitud del daño provocado por el fuego resultó ser desoladora, lo cual me ha llevado a enfrentar una pérdida económica significativa.\n\nPor ende, me encuentro en la necesidad de presentar una queja ante SierraV Segura, solicitando un resarcimiento por el valor de $29.559.054 pesos argentinos, monto que estimo necesario para recuperar mi inversión y poder reanudar mi actividad comercial en el futuro.\n\nLes agradezco de antemano su atención y comprensión en estos momentos difíciles, y espero ansiosamente su pronta respuesta y una resolución favorable.\n\nCordialmente,\n\nMarita Gargallo Barrio.",29559054.37,1202072,,
1187793,URBANO,VAL. URBANO,EDIFICADO NoPH,0.4,735,7297628.02,14897.0,4379718.0,0.0,0.0,168.0,2917910.02,PUNILLA,SAN ROQUE,VILLA CARLOS PAZ,"[(-31.400054398318066, -64.55651828544215), (-31.398586366782666, -64.55474147517593)]",,"RPS429, Municipio de Cabalango, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina","Apreciados miembros de Aseguradora del Norte,\n\nMe presento, soy Rosalía de Jimenez, dueña de un terreno situado en RPS429, Municipio de Cabalango, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina. Me comunico con ustedes para realizar una reclamación por los perjuicios ocasionados en mi propiedad a raíz de un incendio forestal reciente.\n\nEl lote en cuestión es de carácter urbano y, si bien no posee construcciones registradas bajo la categoría EDIFICADO NoPH, la infraestructura del terreno ha resultado seriamente dañada por el siniestro. La localidad de Villa Carlos Paz y sus alrededores han presenciado la magnitud del desastre, y mi propiedad no ha sido la excepción.\n\nDebido a que mi póliza de seguro con Aseguradora del Norte ampara este tipo de eventos, requiero la indemnización correspondiente por los daños causados, los cuales alcanzan un monto de $127.601.517 pesos argentinos. Comprendo que este proceso puede demandar tiempo y la evaluación de un perito, por lo que agradezco de antemano su rápida atención y cooperación en este asunto.\n\nAguardo su respuesta y las instrucciones pertinentes para llevar adelante el proceso de reclamación. Por favor, no duden en contactarme si requieren información adicional o si necesitan mi presencia para cualquier gestión relacionada con este caso.\n\nLes agradezco su atención y espero una pronta solución favorable.\n\nCordialmente,\n\nRosalía de Jimenez\nDueña del terreno en Villa Carlos Paz, Departamento Punilla, Córdoba.",127601517.5,1187793,,
1990198,URBANO,VAL. URBANO,BALDIO,0.9,560,526266.72,1044.18,526266.72,0.0,0.0,0.0,0.0,PUNILLA,SAN ROQUE,VILLA PARQUE SIQUIMAN,"[(-31.353991247424542, -64.4781160545795), (-31.353616324124125, -64.47763765391123)]",,"Comuna de Villa Parque Siquiman, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina","Para los Estimados de Volterra Seguros,\n\nSoy Óscar del Carrillo, dueño de un lote en la Comuna de Villa Parque Siquiman, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina. Les escribo con una inquietud que no me deja descansar.\n\nRecientemente, un incendio forestal devastó una gran parte de mi propiedad. A pesar de que mi terreno es urbano y no había ninguna edificación en él (era un terreno baldío), el perjuicio es significativo. La vegetación que se encontraba en el terreno, que le proporcionaba un valor estético y ambiental, ha sido totalmente destruida. Además, el suelo ha quedado dañado y requerirá un trabajo de restauración.\n\nCalculo que el costo de la restauración del terreno, incluyendo la reforestación y el tratamiento del suelo, será de aproximadamente $600.415. Por lo tanto, me encuentro en la necesidad de presentar este reclamo a su compañía de seguros.\n\nEspero que puedan asistirme en la recuperación de mi terreno y en la mitigación del impacto económico de este desastre. Agradezco de antemano su atención a este asunto.\n\nCordialmente,\n\nÓscar del Carrillo.",600415.15,1990198,,
1204634,URBANO,VAL. URBANO,EDIFICADO NoPH,0.9,665,1975016.0,1040.0,622440.0,0.0,0.0,100.0,1352576.0,PUNILLA,SANTIAGO,VILLA ICHO CRUZ,"[(-31.46755547563851, -64.5441431918396), (-31.467183535980727, -64.54376689180549)]",Elvira Bautista Cifuentes," Los Nogales, Comuna de Mayu Sumaj, Pedanía Santiago, Departamento Punilla, Córdoba, X5166, Argentina","Para los Estimados de Volterra Seguros,\n\nMe dirijo a ustedes como Elvira Bautista Cifuentes, dueña de un terreno en Villa Icho Cruz, Departamento Punilla, Córdoba. Mi parcela, situada en Los Nogales, es de carácter urbano y no posee construcciones.\n\nDesafortunadamente, hace poco hemos padecido un incendio forestal en la región que ha ocasionado perjuicios considerables. Mis mascotas, que son parte de mi familia, han sido damnificadas de forma espantosa. No logro expresar el pesar que experimento al observar a mis animales padecer así.\n\nPor ende, me encuentro en la obligación de efectuar un reclamo por el monto de $9.779.581. Esta suma abarcará los gastos de atención veterinaria, medicación y otros costos vinculados al bienestar de mis mascotas.\n\nEspero que logren gestionar mi reclamo a la brevedad. Les agradezco su comprensión y respaldo en estos momentos complicados.\n\nAtentamente,\n\nElvira Bautista Cifuentes.",9779581.76,1204634,,
2073835,RURAL,VAL. RURAL,BALDIO,,,4473433.55,0.0,0.0,1333141.0,4473433.55,0.0,0.0,PUNILLA,SAN ROQUE,,"[(-31.44187417638963, -64.55878409480476), (-31.42362047659645, -64.54328687759335)]",Marcelino Piñeiro Leal,"Municipio de Villa Carlos Paz, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina","A la atención de los señores de SierraVolt Energética Limitada,\n\nMe dirijo a ustedes en nombre de mi representado, el señor Marcelino Piñeiro Leal, dueño de un terreno rural ubicado en el Municipio de Villa Carlos Paz, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina.\n\nDesafortunadamente, la propiedad de mi cliente ha padecido daños considerables a causa de un incendio forestal reciente. Aunque el terreno se halla en condición de baldío, sin construcciones registradas, la pérdida es significativa. El fuego ha arrasado la vegetación presente, modificando el valor y el aprovechamiento del suelo.\n\nPor lo tanto, mi cliente requiere una indemnización por los perjuicios ocasionados. Luego de un análisis exhaustivo de los daños, hemos establecido que el monto de la pérdida asciende a $87.503.780 pesos argentinos. Esta cifra comprende no solo el valor del suelo en sí, sino también el costo de la restauración necesaria para retornar el terreno a su estado previo.\n\nConfiamos en que SierraVolt Energética Limitada tomará conciencia de la seriedad de este caso y procederá con la indemnización correspondiente de forma diligente. Mi cliente tiene fe en que su empresa cumplirá con sus compromisos contractuales y legales.\n\nDesde ya, agradecemos su atención en este tema y aguardamos una resolución favorable para mi representado.\n\nCordialmente,\n\nCórdoba, Argentina.",87503780.33,2073835,,
1136813,URBANO,VAL. URBANO,EDIFICADO NoPH,0.5,945,3094159.91,2123.0,1003117.5,0.0,0.0,150.0,2091042.41,PUNILLA,SAN ROQUE,CUESTA BLANCA,"[(-31.474644837545558, -64.56931477450513), (-31.47403407487797, -64.56838166438895)]",Jessica Isabel Gaya Ortega," Tucumán, Comuna de Tala Huasi, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina","Apreciados representantes de SierraVolt Energética Limitada,\n\nNos ponemos en contacto con ustedes como representantes legales de la Sra. Jessica Isabel Gaya Ortega, dueña de un terreno situado en Tucumán, Comuna de Tala Huasi, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina. El motivo de esta comunicación es presentar una reclamación por los perjuicios sufridos a raíz de un incendio forestal que afectó la propiedad de nuestra representada.\n\nEl terreno en cuestión es de carácter urbano y se halla en la localidad de Cuesta Blanca, dentro del departamento de Punilla. Es importante mencionar que, de acuerdo a nuestros registros, no hay edificaciones en el predio (EDIFICADO NoPH).\n\nDesafortunadamente, el citado incendio forestal ha ocasionado daños considerables a la propiedad de la Sra. Gaya Ortega, incluyendo la pérdida de animales y mascotas que se hallaban en el lugar. Por ende, nuestra representada exige una indemnización por un monto total de $69.136.586 pesos argentinos, que estimamos apropiado para resarcir los daños y perjuicios causados.\n\nRequerimos a SierraVolt Energética Limitada que analice la situación y proceda con la indemnización pertinente a la mayor brevedad. De no obtener una respuesta satisfactoria en un plazo adecuado, nos veremos en la necesidad de emprender las acciones legales correspondientes para salvaguardar los derechos e intereses de nuestra representada.\n\nDesde ya, agradecemos su atención y aguardamos su pronta respuesta.\n\nCordialmente,\n\n\nAbogado\nEstudio Jurídico Pérez & Asociados",69136586.91,1136813,,
1204530,URBANO,VAL. URBANO,EDIFICADO NoPH,0.8,945,2799018.86,1282.0,969192.0,0.0,0.0,167.0,1829826.86,PUNILLA,SANTIAGO,VILLA ICHO CRUZ,"[(-31.465750962732, -64.54316245272473), (-31.465225772186816, -64.54272610628408)]",,"Costanero Los Troncos, Comuna de Mayu Sumaj, Pedanía Santiago, Departamento Punilla, Córdoba, X5166, Argentina","Apreciados miembros de Aseguradora del Norte,\n\nMe presento, soy Hermenegildo del Sedano, dueño de un terreno urbano localizado en Costanero Los Troncos, Comuna de Mayu Sumaj, Pedanía Santiago, Departamento Punilla, Córdoba, X5166, Argentina. Me pongo en contacto con ustedes con el objetivo de realizar una reclamación de seguro por los perjuicios ocasionados en mi propiedad a raíz de un reciente incendio forestal.\n\nMi terreno, ubicado en Villa Icho Cruz, en el departamento de Punilla, ha sido seriamente afectado por este desastre natural. A pesar de que el terreno está catalogado como urbano y no posee construcciones de acuerdo a los registros (EDIFICADO NoPH), el incendio ha provocado daños considerables que han interrumpido mis actividades habituales y han generado una pérdida importante.\n\nEl monto que solicito por los daños padecidos asciende a $34.076.273. Esta cifra incluye tanto los daños materiales en la propiedad como la pérdida de ingresos a causa de la interrupción de mis actividades.\n\nEspero que esta reclamación sea tramitada a la mayor brevedad posible para poder iniciar con las tareas de recuperación y restauración del terreno. Les agradezco de antemano su atención y colaboración en este tema.\n\nCordialmente,\n\nHermenegildo del Sedano\nDueño",34076273.08,1204530,,
2449044,URBANO,VAL. URBANO,EDIFICADO NoPH,0.7,1500,8278646.8,1671.72,1755306.0,0.0,0.0,256.0,6523340.8,PUNILLA,SAN ROQUE,VILLA CARLOS PAZ,"[(-31.440991352647803, -64.52016418585008), (-31.440397427151378, -64.51952837323195)]",Margarita de Jaén,"Villa Carlos Paz, Municipio de Villa Carlos Paz, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina","Pa' los representantes de SierraV Segura,\n\nSoy Margarita de Jaén, dueña de un terreno urbano en Villa Carlos Paz, Municipio de Villa Carlos Paz, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina. Les escribo preocupada por los daños en mi propiedad a raíz de un incendio forestal reciente.\n\nDesgraciadamente, el fuego ha hecho estragos en mi terreno y, si bien no había construcciones en él, los efectos a largo plazo en la salud de mi familia y vecinos me inquietan mucho. La calidad del aire y la contaminación del incendio podrían tener consecuencias serias en nuestra salud.\n\nAsí que, me gustaría presentar un reclamo por el monto de $231.483.441, que creo adecuado pa' cubrir los daños y las posibles consecuencias en la salud de mi familia y vecinos. Les agradezco de antemano su atención a este tema y espero que lo podamos solucionar de forma rápida y eficiente.\n\nEspero su respuesta a la brevedad y les agradezco su colaboración en este momento complicado.\n\nSaludos cordiales,\n\nMargarita de Jaén\nPropietaria en Villa Carlos Paz, Departamento Punilla, Córdoba.",231483441.34,2449044,,
1196085,URBANO,VAL. URBANO,EDIFICADO NoPH,0.8,945,1415476.8,790.0,597240.0,0.0,0.0,45.0,818236.8,PUNILLA,SAN ROQUE,VILLA PARQUE SIQUIMAN,"[(-31.34951792511221, -64.48810842023838), (-31.34915064676944, -64.48770302086605)]",Armida Roldan Vara,"Comuna de Villa Parque Siquiman, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina","A los Señores de SierraVolt Energética Limitada,\n\nMe dirijo a ustedes en esta ocasión en representación de mi cliente, la Sra. Armida Roldan Vara, dueña de un terreno urbano situado en la Comuna de Villa Parque Siquiman, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina.\n\nDesafortunadamente, la propiedad de mi cliente ha padecido daños considerables a causa de un incendio forestal reciente. Si bien no hay construcciones en el terreno, la destrucción del paisaje y la pérdida de vegetación han generado un impacto significativo en la Sra. Roldan Vara.\n\nEl perjuicio no se restringe a lo material. La Sra. Roldan Vara ha vivido un intenso malestar emocional y psicológico como consecuencia de este desastre. La propiedad en cuestión no es meramente un terreno, sino un espacio de paz y serenidad para ella. La pérdida de este refugio ha afectado negativamente su bienestar en general.\n\nAsí pues, en representación de la Sra. Roldan Vara, presentamos una reclamación por el monto de $1.227.264 pesos argentinos. Esta suma simboliza una compensación equitativa y razonable por los daños padecidos.\n\nApreciamos su atención en este asunto y aguardamos una resolución rápida y favorable. Por favor, no duden en comunicarse con nosotros si requieren más información o documentación para tramitar esta reclamación.\n\nCordialmente,\n\n\n\nRepresentante legal de la Sra. Armida Roldan Vara.",1227264.56,1196085,,
1205388,URBANO,VAL. URBANO,EDIFICADO NoPH,0.9,665,3651690.36,705.0,421942.5,0.0,0.0,202.0,3229747.86,PUNILLA,SANTIAGO,VILLA ICHO CRUZ,"[(-31.468847340867693, -64.54982108019229), (-31.468479521791362, -64.54951022195122)]",,"Villa Icho Cruz, Departamento Punilla, Córdoba","Pa' Volterra Seguros,\n\nMi nombre es Guadalupe Pou Jurado, dueña de un terreno en Villa Icho Cruz, Departamento Punilla, Córdoba. Les escribo pa' presentar una reclamación por los daños ocasionados en mi propiedad a causa de un incendio forestal reciente.\n\nEl terreno en cuestión es urbano y está ubicado en Los Nogales, Comuna de Mayu Sumaj, Pedanía Santiago, Departamento Punilla, Córdoba, X5166, Argentina. Aunque no hay edificaciones, la vegetación y los árboles de mi parcela sufrieron daños considerables por el fuego.\n\nDesgraciadamente, la madera y los árboles de mi terreno se vieron afectados en gran medida, lo que significa una pérdida económica importante pa' mí. Por eso, me gustaría pedir una indemnización por el valor de $65.701.865, que es el monto estimado de los daños sufridos.\n\nDesde ya, agradezco su atención y espero contar con su apoyo en este momento difícil. Aguardo su pronta respuesta y las indicaciones pa' llevar adelante el proceso de reclamación.\n\nSaludos cordiales,\n\nGuadalupe Pou Jurado.",65701865.1,1205388,,
1995689,URBANO,VAL. URBANO,EDIFICADO NoPH,0.8,1260,3855411.36,766.07,772198.56,0.0,0.0,180.0,3083212.8,PUNILLA,SANTIAGO,VILLA ICHO CRUZ,"[(-31.477960318608414, -64.5395929184838), (-31.477554401900562, -64.5391711247382)]",,"Comuna de Mayu Sumaj, Pedanía Santiago, Departamento Punilla, Córdoba, X5166, Argentina","Apreciados miembros de Aseguradora del Norte,\n\nMe presento, soy Adolfo Cerezo-Palau, dueño de un terreno urbano situado en la Comuna de Mayu Sumaj, Pedanía Santiago, Departamento Punilla, Córdoba, X5166, Argentina. Me pongo en contacto con ustedes para realizar una reclamación por los perjuicios ocasionados en mi propiedad a causa de un reciente incendio forestal.\n\nEl lote en cuestión está ubicado en la localidad de Villa Icho Cruz, perteneciente al departamento de Punilla. Es importante mencionar que en dicho terreno no hay construcciones registradas bajo la categoría EDIFICADO NoPH. A consecuencia del incendio, hemos sufrido interrupciones en los servicios públicos y otros servicios fundamentales para el adecuado funcionamiento y conservación de la propiedad.\n\nDebido a la magnitud de los daños y las pérdidas provocadas por el siniestro, me veo obligado a solicitar una indemnización por un valor de $34.467.637 pesos argentinos, conforme a las condiciones establecidas en mi contrato de seguro.\n\nLes agradezco de antemano su atención y cooperación en este tema. Aguardo su pronta respuesta y las instrucciones necesarias para llevar adelante el proceso de reclamo.\n\nCordialmente,\n\nAdolfo Cerezo-Palau.",34467637.39,1995689,,
1135958,URBANO,VAL. URBANO,BALDIO,0.8,665,824668.8,1384.0,736288.0,0.0,0.0,0.0,88380.8,PUNILLA,SAN ROQUE,CUESTA BLANCA,"[(-31.474126465964606, -64.5883812408851), (-31.47344316364024, -64.5879235335355)]",,"Cuesta de Molles, Comuna de Cuesta Blanca, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina","Apreciados miembros de Aseguradora del Norte,\n\nMe presento, soy Dionisia Remedios Aguiló Ortiz, dueña de un lote situado en Cuesta de Molles, Comuna de Cuesta Blanca, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina. Les escribo con el propósito de realizar una denuncia por los perjuicios ocasionados en mi propiedad a raíz de un incendio forestal reciente.\n\nEl lote en cuestión es de carácter urbano y, de acuerdo a mis registros, se halla en condición de baldío, sin edificaciones. El sitio donde se ubica es Cuesta Blanca, en el departamento de Punilla, provincia de Córdoba.\n\nDesafortunadamente, el incendio ha provocado daños considerables en mi propiedad, dejando huellas de quemaduras severas en la vegetación y el suelo. Estos perjuicios han afectado el valor de mi lote y requieren una intervención urgente para su restauración.\n\nPor ende, solicito a Aseguradora del Norte que examine mi denuncia y proceda con el desembolso correspondiente por los perjuicios padecidos, conforme a las condiciones de mi póliza de seguro. El importe reclamado es de $7.266.063 pesos argentinos.\n\nLes agradezco de antemano su atención en este tema y aguardo su respuesta a la brevedad.\n\nCordialmente,\n\nDionisia Remedios Aguiló Ortiz\nDueña del lote en Cuesta Blanca, Departamento Punilla, Córdoba.",7266063.8,1135958,,
1136499,URBANO,VAL. URBANO,EDIFICADO NoPH,0.5,735,8528981.44,4024.0,1478820.0,0.0,0.0,553.0,7050161.44,PUNILLA,SAN ROQUE,CUESTA BLANCA,"[(-31.46906817817481, -64.56708139361646), (-31.468259466203843, -64.56636571394488)]",Silvio Bayón Moles," Tucumán, Comuna de Tala Huasi, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina","Para los distinguidos representantes de SierraVolt Energética Limitada,\n\nNos ponemos en contacto con ustedes como abogados representantes de nuestro cliente, el Sr. Silvio Bayón Moles, dueño de un terreno situado en Tucumán, Comuna de Tala Huasi, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina. El propósito de esta comunicación es presentar una demanda por los daños y perjuicios sufridos debido a un incendio forestal en la región.\n\nEl terreno mencionado es de carácter urbano y se ubica en la localidad de Cuesta Blanca, dentro del departamento de Punilla. Aunque no existen construcciones registradas bajo la categoría de NoPH, nuestro cliente ha experimentado pérdidas considerables debido a la necesidad de realizar una evacuación costosa y complicada para proteger sus pertenencias y la integridad de su propiedad.\n\nPor ende, en representación del Sr. Silvio Bayón Moles, solicitamos una compensación por un total de $209.024.390, cantidad que consideramos justa para cubrir los costos incurridos en la evacuación y las pérdidas resultantes del incendio forestal.\n\nAgradecemos de antemano su atención a este asunto y esperamos su respuesta para continuar con la resolución de esta demanda. Si necesitan más información o desean discutir el caso en profundidad, no duden en contactar a nuestra firma legal, Estudio Jurídico Córdoba & Asociados.\n\nCordialmente,\n\nDr. Juan Carlos Pérez\nAbogado\nEstudio Jurídico Córdoba & Asociados.",209024390.5,1136499,,
1169908,URBANO,VAL. URBANO,EDIFICADO NoPH,1.0,2905,2908689.72,443.0,1286915.0,0.0,0.0,128.0,1621774.72,PUNILLA,SAN ROQUE,VILLA CARLOS PAZ,"[(-31.43661806129681, -64.50414891264947), (-31.436366696571255, -64.50386126065563)]",Sosimo Donaire Marí,"967 José Ingenieros, Miguel Muñoz B, Villa Carlos Paz, Municipio de Villa Carlos Paz, Pedanía San Roque, Departamento Punilla, Córdoba, 5152, Argentina","Para los distinguidos representantes de SierraVolt Energética Limitada,\n\nNos ponemos en contacto con ustedes como abogados del Sr. Sosimo Donaire Marí, dueño de un terreno situado en 967 José Ingenieros, Miguel Muñoz B, Villa Carlos Paz, Municipio de Villa Carlos Paz, Pedanía San Roque, Departamento Punilla, Córdoba, 5152, Argentina. El propósito de esta carta es presentar una demanda por los daños y perjuicios sufridos en la propiedad de nuestro cliente a causa de un incendio forestal.\n\nEl terreno mencionado es de carácter urbano y, de acuerdo a nuestros archivos, no posee edificaciones. La propiedad está ubicada en Villa Carlos Paz, dentro del departamento de Punilla. Debido al incendio forestal, nuestro cliente ha experimentado interrupciones en los servicios públicos y otros servicios vitales, lo que ha ocasionado un daño económico significativo.\n\nPor ende, en representación del Sr. Sosimo Donaire Marí, solicitamos a SierraVolt Energética Limitada una compensación por los daños y perjuicios causados, cuyo importe asciende a $2.607.533. Esta cantidad ha sido estimada considerando los costos de reparación, la depreciación del valor de la propiedad y las interrupciones en los servicios mencionados.\n\nAgradecemos de antemano su atención a este asunto y esperamos su respuesta. En caso de no recibir una respuesta satisfactoria en un plazo adecuado, nos veremos forzados a emprender acciones legales para defender los intereses de nuestro cliente.\n\nSin más que agregar, nos despedimos cordialmente.\n\nLic. \n\nDirección: \nTeléfono: \nCorreo electrónico:",2607533.3,1169908,,
2448924,URBANO,VAL. URBANO,BALDIO,0.7,1500,1296792.0,1235.04,1296792.0,0.0,0.0,0.0,0.0,PUNILLA,SAN ROQUE,VILLA CARLOS PAZ,"[(-31.437331936200778, -64.5205447320648), (-31.437087113368644, -64.51989859121552)]",Nicolasa de Arcos,"Altos de San Antonio, Villa Carlos Paz, Municipio de Villa Carlos Paz, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina","Para los distinguidos representantes de SierraV Segura,\n\nMe presento, soy Nicolasa de Arcos y me veo en la necesidad de dirigirme a ustedes para presentar un reclamo por los daños sufridos en mi propiedad a causa de un incendio forestal. La situación ha sido verdaderamente desoladora y me encuentro extremadamente angustiada por las pérdidas que he tenido que enfrentar.\n\nMi propiedad está ubicada en Altos de San Antonio, Villa Carlos Paz, Municipio de Villa Carlos Paz, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina. Es un terreno urbano, y aunque no había edificaciones en el lugar, el terreno ha quedado en un estado deplorable debido al fuego y el humo.\n\nLa zona de Villa Carlos Paz y sus alrededores han sufrido un gran impacto por este incendio, y considero que la situación se podría haber prevenido si se hubieran implementado las medidas de prevención correspondientes. Por ende, creo que es razonable solicitar una compensación por los daños ocasionados en mi propiedad.\n\nEl monto que estoy reclamando asciende a $46.899.092, que considero esencial para poder recuperar el valor de mi terreno y realizar las tareas de limpieza y restauración que son necesarias.\n\nDesde ya agradezco su atención y espero que puedan proporcionarme una respuesta y solución pronta a este problema que me afecta de manera significativa.\n\nCon respeto,\n\nNicolasa de Arcos.",46899092.01,2448924,,
